Sale_ID,Date,Store_ID,Product_ID,Units
773738,8/20/2023,40,10,1
773739,8/20/2023,24,2,1
773740,8/20/2023,31,8,1
773741,8/20/2023,48,25,1
773742,8/20/2023,46,12,1
773743,8/20/2023,41,2,1
773744,8/20/2023,21,18,1
773745,8/20/2023,31,1,1
773746,8/20/2023,35,6,1
773747,8/20/2023,37,24,1
773748,8/20/2023,49,15,1
773749,8/20/2023,39,27,1
773750,8/20/2023,2,34,1
773751,8/20/2023,31,6,1
773752,8/20/2023,48,1,1
773753,8/20/2023,33,11,1
773754,8/20/2023,41,18,1
773755,8/20/2023,46,11,3
773756,8/20/2023,21,9,1
773757,8/20/2023,50,30,1
773758,8/20/2023,18,17,1
773759,8/20/2023,24,2,1
773760,8/20/2023,43,29,1
773761,8/20/2023,18,17,1
773762,8/20/2023,44,8,1
773763,8/20/2023,49,15,1
773764,8/20/2023,37,24,1
773765,8/20/2023,10,24,1
773766,8/20/2023,39,10,1
773767,8/20/2023,4,24,1
773768,8/20/2023,21,9,1
773769,8/20/2023,10,24,1
773770,8/20/2023,8,30,1
773771,8/20/2023,48,1,1
773772,8/20/2023,49,15,1
773773,8/20/2023,8,17,1
773774,8/20/2023,4,25,1
773775,8/20/2023,29,8,1
773776,8/20/2023,2,7,1
773777,8/20/2023,50,30,1
773778,8/20/2023,31,1,1
773779,8/20/2023,17,8,1
773780,8/20/2023,48,25,1
773781,8/20/2023,37,24,1
773782,8/20/2023,39,10,1
773783,8/20/2023,31,25,3
773784,8/20/2023,31,8,1
773785,8/20/2023,31,1,1
773786,8/20/2023,34,3,1
773787,8/20/2023,32,27,1
773788,8/20/2023,33,11,1
773789,8/20/2023,35,23,1
773790,8/20/2023,17,8,1
773791,8/20/2023,21,9,1
773792,8/20/2023,33,11,1
773793,8/20/2023,41,25,1
773794,8/20/2023,37,24,1
773795,8/20/2023,11,15,1
773796,8/20/2023,10,9,3
773797,8/20/2023,35,6,1
773798,8/20/2023,31,25,2
773799,8/20/2023,2,7,1
773800,8/20/2023,4,12,1
773801,8/20/2023,39,27,1
773802,8/20/2023,4,24,1
773803,8/20/2023,30,1,2
773804,8/20/2023,27,11,1
773805,8/20/2023,18,17,1
773806,8/20/2023,4,19,2
773807,8/20/2023,4,6,1
773808,8/20/2023,31,25,3
773809,8/20/2023,48,25,1
773810,8/20/2023,39,10,1
773811,8/20/2023,31,2,1
773812,8/20/2023,31,6,1
773813,8/20/2023,39,2,1
773814,8/20/2023,41,18,1
773815,8/20/2023,31,2,1
773816,8/20/2023,23,9,1
773817,8/20/2023,40,10,1
773818,8/20/2023,48,25,1
773819,8/20/2023,44,3,1
773820,8/20/2023,7,8,1
773821,8/20/2023,35,6,1
773822,8/20/2023,33,11,1
773823,8/20/2023,50,30,1
773824,8/20/2023,44,3,1
773825,8/20/2023,48,25,1
773826,8/20/2023,48,1,1
773827,8/20/2023,31,1,1
773828,8/20/2023,11,15,1
773829,8/20/2023,46,12,1
773830,8/20/2023,12,25,1
773831,8/20/2023,39,2,1
773832,8/20/2023,18,4,1
773833,8/20/2023,39,27,1
773834,8/20/2023,44,18,1
773835,8/20/2023,34,3,1
773836,8/20/2023,48,25,1
773837,8/20/2023,4,6,1
773838,8/20/2023,43,26,1
773839,8/20/2023,44,3,1
773840,8/20/2023,16,11,1
773841,8/20/2023,4,15,1
773842,8/20/2023,19,8,1
773843,8/20/2023,11,15,1
773844,8/20/2023,8,17,1
773845,8/20/2023,48,25,1
773846,8/20/2023,39,25,3
773847,8/20/2023,10,21,3
773848,8/20/2023,43,18,1
773849,8/20/2023,31,25,2
773850,8/20/2023,4,24,1
773851,8/20/2023,35,6,1
773852,8/20/2023,18,25,1
773853,8/20/2023,11,15,1
773854,8/20/2023,8,19,1
773855,8/20/2023,44,3,1
773856,8/20/2023,49,15,1
773857,8/20/2023,43,29,1
773858,8/20/2023,31,25,3
773859,8/20/2023,14,29,1
773860,8/20/2023,48,25,1
773861,8/20/2023,26,8,1
773862,8/20/2023,21,9,1
773863,8/20/2023,42,8,1
773864,8/20/2023,7,9,1
773865,8/20/2023,41,18,1
773866,8/20/2023,31,8,1
773867,8/20/2023,39,10,1
773868,8/20/2023,8,19,1
773869,8/20/2023,43,25,2
773870,8/20/2023,4,12,1
773871,8/20/2023,48,6,1
773872,8/20/2023,44,8,1
773873,8/20/2023,26,8,1
773874,8/20/2023,19,8,1
773875,8/20/2023,14,25,1
773876,8/20/2023,39,27,1
773877,8/20/2023,12,25,1
773878,8/20/2023,31,8,1
773879,8/20/2023,35,23,1
773880,8/20/2023,10,9,2
773881,8/20/2023,31,1,1
773882,8/20/2023,39,10,1
773883,8/20/2023,17,9,1
773884,8/20/2023,4,25,1
773885,8/20/2023,8,30,1
773886,8/20/2023,40,10,1
773887,8/20/2023,4,12,1
773888,8/20/2023,6,28,1
773889,8/20/2023,48,6,1
773890,8/20/2023,39,2,1
773891,8/20/2023,12,10,1
773892,8/20/2023,41,18,1
773893,8/20/2023,50,30,1
773894,8/20/2023,43,29,1
773895,8/20/2023,22,25,1
773896,8/20/2023,14,29,1
773897,8/20/2023,4,15,1
773898,8/20/2023,31,1,1
773899,8/20/2023,4,12,1
773900,8/20/2023,3,19,1
773901,8/20/2023,21,27,1
773902,8/20/2023,12,25,1
773903,8/20/2023,48,25,1
773904,8/20/2023,30,1,2
773905,8/20/2023,38,1,1
773906,8/20/2023,39,2,1
773907,8/20/2023,44,3,1
773908,8/20/2023,37,24,1
773909,8/20/2023,4,15,1
773910,8/20/2023,41,18,1
773911,8/20/2023,18,17,1
773912,8/20/2023,11,15,1
773913,8/20/2023,31,6,1
773914,8/20/2023,46,11,2
773915,8/20/2023,39,25,2
773916,8/20/2023,12,10,1
773917,8/20/2023,32,27,1
773918,8/20/2023,16,11,1
773919,8/20/2023,14,29,1
773920,8/20/2023,8,19,1
773921,8/20/2023,8,30,1
773922,8/20/2023,38,1,1
773923,8/20/2023,43,25,2
773924,8/20/2023,21,27,1
773925,8/20/2023,47,2,1
773926,8/20/2023,33,11,1
773927,8/20/2023,14,13,1
773928,8/20/2023,38,1,1
773929,8/20/2023,41,18,3
773930,8/20/2023,48,1,1
773931,8/20/2023,18,17,1
773932,8/20/2023,12,10,1
773933,8/20/2023,12,10,1
773934,8/20/2023,37,2,1
773935,8/20/2023,19,32,1
773936,8/20/2023,11,15,1
773937,8/20/2023,35,8,1
773938,8/20/2023,8,30,1
773939,8/20/2023,12,10,1
773940,8/20/2023,47,2,1
773941,8/20/2023,39,2,1
773942,8/20/2023,21,27,1
773943,8/20/2023,35,23,1
773944,8/20/2023,7,8,1
773945,8/20/2023,34,3,1
773946,8/20/2023,40,10,1
773947,8/20/2023,2,34,1
773948,8/20/2023,48,25,1
773949,8/20/2023,17,8,1
773950,8/20/2023,19,32,1
773951,8/20/2023,3,19,1
773952,8/20/2023,49,15,1
773953,8/20/2023,31,25,2
773954,8/20/2023,21,27,1
773955,8/20/2023,46,11,2
773956,8/20/2023,10,9,3
773957,8/20/2023,44,3,1
773958,8/20/2023,26,8,1
773959,8/20/2023,35,6,1
773960,8/20/2023,41,18,1
773961,8/20/2023,32,27,1
773962,8/20/2023,35,23,1
773963,8/20/2023,39,10,1
773964,8/20/2023,31,6,1
773965,8/20/2023,7,9,1
773966,8/20/2023,18,17,1
773967,8/20/2023,44,3,1
773968,8/20/2023,31,1,1
773969,8/20/2023,11,15,1
773970,8/20/2023,7,9,1
773971,8/20/2023,7,8,1
773972,8/20/2023,20,18,1
773973,8/20/2023,9,8,1
773974,8/20/2023,43,26,1
773975,8/20/2023,14,13,1
773976,8/20/2023,49,15,1
773977,8/20/2023,35,8,1
773978,8/20/2023,14,25,1
773979,8/20/2023,39,10,1
773980,8/20/2023,44,8,1
773981,8/20/2023,44,3,1
773982,8/20/2023,18,17,1
773983,8/20/2023,44,8,1
773984,8/20/2023,21,9,1
773985,8/20/2023,39,10,1
773986,8/20/2023,18,25,1
773987,8/20/2023,39,27,1
773988,8/20/2023,49,15,1
773989,8/20/2023,48,25,1
773990,8/20/2023,4,15,1
773991,8/20/2023,41,18,1
773992,8/20/2023,31,8,1
773993,8/20/2023,48,25,1
773994,8/20/2023,26,8,1
773995,8/20/2023,21,27,1
773996,8/20/2023,17,9,1
773997,8/20/2023,17,9,1
773998,8/20/2023,14,29,1
773999,8/20/2023,41,25,1
774000,8/20/2023,2,34,1
774001,8/20/2023,49,15,1
774002,8/20/2023,8,30,1
774003,8/20/2023,47,2,1
774004,8/20/2023,21,27,1
774005,8/20/2023,41,25,1
774006,8/20/2023,47,2,1
774007,8/20/2023,37,2,1
774008,8/20/2023,30,1,2
774009,8/20/2023,43,25,2
774010,8/20/2023,35,8,1
774011,8/20/2023,29,8,1
774012,8/20/2023,39,27,1
774013,8/20/2023,48,25,1
774014,8/20/2023,8,30,1
774015,8/20/2023,34,3,1
774016,8/20/2023,11,15,1
774017,8/20/2023,49,15,1
774018,8/20/2023,44,8,1
774019,8/20/2023,17,8,1
774020,8/20/2023,39,10,1
774021,8/20/2023,17,9,1
774022,8/20/2023,18,17,1
774023,8/20/2023,40,19,1
774024,8/20/2023,40,10,1
774025,8/20/2023,26,8,1
774026,8/20/2023,31,6,1
774027,8/20/2023,18,25,1
774028,8/20/2023,14,25,1
774029,8/20/2023,17,9,1
774030,8/20/2023,21,27,1
774031,8/20/2023,21,25,1
774032,8/20/2023,41,25,1
774033,8/20/2023,37,2,1
774034,8/20/2023,31,1,1
774035,8/20/2023,44,3,1
774036,8/20/2023,43,29,1
774037,8/20/2023,12,10,1
774038,8/20/2023,23,9,1
774039,8/20/2023,41,25,1
774040,8/20/2023,35,8,1
774041,8/20/2023,43,29,1
774042,8/20/2023,40,10,1
774043,8/20/2023,34,3,1
774044,8/20/2023,7,9,1
774045,8/20/2023,7,20,1
774046,8/20/2023,26,8,1
774047,8/20/2023,19,32,1
774048,8/20/2023,43,25,3
774049,8/20/2023,8,17,1
774050,8/20/2023,10,9,3
774051,8/20/2023,2,7,1
774052,8/20/2023,29,19,1
774053,8/20/2023,17,8,1
774054,8/20/2023,24,2,1
774055,8/20/2023,37,2,1
774056,8/20/2023,24,2,1
774057,8/20/2023,21,9,1
774058,8/20/2023,8,19,1
774059,8/20/2023,31,6,1
774060,8/20/2023,41,18,1
774061,8/20/2023,41,18,3
774062,8/20/2023,8,30,1
774063,8/20/2023,8,30,1
774064,8/20/2023,4,24,1
774065,8/20/2023,47,2,1
774066,8/20/2023,31,6,1
774067,8/20/2023,26,8,1
774068,8/20/2023,29,19,1
774069,8/20/2023,43,18,1
774070,8/20/2023,35,25,1
774071,8/20/2023,24,2,1
774072,8/20/2023,41,25,1
774073,8/20/2023,12,25,1
774074,8/20/2023,16,11,1
774075,8/20/2023,44,3,1
774076,8/20/2023,19,8,1
774077,8/20/2023,31,24,1
774078,8/20/2023,39,10,1
774079,8/20/2023,2,34,1
774080,8/20/2023,37,2,1
774081,8/20/2023,40,19,1
774082,8/20/2023,2,34,1
774083,8/20/2023,11,15,1
774084,8/20/2023,47,2,1
774085,8/20/2023,8,30,1
774086,8/20/2023,48,25,1
774087,8/20/2023,30,1,2
774088,8/20/2023,4,19,3
774089,8/20/2023,47,2,1
774090,8/20/2023,23,9,1
774091,8/20/2023,7,9,1
774092,8/20/2023,46,12,1
774093,8/20/2023,31,6,1
774094,8/20/2023,45,9,1
774095,8/20/2023,7,8,1
774096,8/20/2023,35,6,1
774097,8/20/2023,17,9,1
774098,8/20/2023,13,6,1
774099,8/20/2023,33,11,1
774100,8/20/2023,7,20,1
774101,8/20/2023,41,18,1
774102,8/20/2023,33,11,1
774103,8/20/2023,39,10,1
774104,8/20/2023,6,3,3
774105,8/20/2023,30,1,3
774106,8/20/2023,16,11,1
774107,8/20/2023,46,6,2
774108,8/20/2023,14,25,1
774109,8/20/2023,8,30,1
774110,8/20/2023,31,8,1
774111,8/20/2023,4,24,1
774112,8/20/2023,8,17,1
774113,8/20/2023,39,2,1
774114,8/20/2023,41,18,1
774115,8/20/2023,28,19,1
774116,8/20/2023,4,19,3
774117,8/20/2023,21,9,1
774118,8/20/2023,31,25,3
774119,8/20/2023,41,18,1
774120,8/20/2023,31,25,2
774121,8/20/2023,48,25,1
774122,8/20/2023,6,28,1
774123,8/20/2023,31,6,1
774124,8/20/2023,10,24,1
774125,8/20/2023,48,6,1
774126,8/20/2023,17,25,1
774127,8/20/2023,12,25,1
774128,8/20/2023,4,12,1
774129,8/20/2023,49,15,1
774130,8/20/2023,31,6,1
774131,8/20/2023,46,12,1
774132,8/20/2023,23,9,1
774133,8/20/2023,32,27,1
774134,8/20/2023,14,25,1
774135,8/20/2023,45,9,1
774136,8/20/2023,32,23,1
774137,8/20/2023,18,17,1
774138,8/20/2023,3,25,1
774139,8/20/2023,14,29,1
774140,8/20/2023,41,18,1
774141,8/20/2023,31,2,1
774142,8/20/2023,40,10,1
774143,8/20/2023,31,8,1
774144,8/20/2023,35,23,1
774145,8/20/2023,39,10,1
774146,8/20/2023,33,11,1
774147,8/20/2023,32,27,1
774148,8/20/2023,17,25,1
774149,8/20/2023,31,8,1
774150,8/20/2023,11,15,1
774151,8/20/2023,35,6,1
774152,8/20/2023,31,19,1
774153,8/20/2023,20,17,1
774154,8/20/2023,21,13,1
774155,8/20/2023,29,19,1
774156,8/20/2023,31,6,1
774157,8/20/2023,19,8,1
774158,8/20/2023,43,26,1
774159,8/20/2023,20,17,1
774160,8/20/2023,38,2,2
774161,8/20/2023,37,2,1
774162,8/20/2023,46,6,3
774163,8/20/2023,8,17,1
774164,8/20/2023,20,18,1
774165,8/20/2023,19,32,1
774166,8/20/2023,42,8,1
774167,8/20/2023,41,25,1
774168,8/20/2023,46,11,3
774169,8/20/2023,23,24,1
774170,8/20/2023,44,3,1
774171,8/20/2023,21,9,1
774172,8/20/2023,41,25,1
774173,8/20/2023,44,8,1
774174,8/20/2023,19,32,1
774175,8/20/2023,44,18,1
774176,8/20/2023,12,25,1
774177,8/20/2023,31,6,1
774178,8/20/2023,42,8,1
774179,8/20/2023,23,24,1
774180,8/20/2023,34,3,1
774181,8/20/2023,48,25,1
774182,8/20/2023,4,12,1
774183,8/20/2023,17,8,1
774184,8/20/2023,15,7,1
774185,8/20/2023,34,3,1
774186,8/20/2023,48,1,1
774187,8/20/2023,41,18,1
774188,8/20/2023,46,12,1
774189,8/20/2023,14,13,1
774190,8/20/2023,18,17,1
774191,8/20/2023,17,8,1
774192,8/20/2023,39,2,1
774193,8/20/2023,31,24,1
774194,8/20/2023,16,11,1
774195,8/20/2023,17,8,1
774196,8/20/2023,31,19,1
774197,8/20/2023,6,3,3
774198,8/20/2023,4,19,2
774199,8/20/2023,2,34,1
774200,8/20/2023,31,6,1
774201,8/20/2023,7,8,1
774202,8/20/2023,21,27,1
774203,8/20/2023,19,32,1
774204,8/20/2023,8,17,1
774205,8/20/2023,29,8,1
774206,8/20/2023,29,19,1
774207,8/20/2023,39,25,3
774208,8/20/2023,4,12,1
774209,8/20/2023,48,6,1
774210,8/20/2023,41,18,4
774211,8/20/2023,41,25,1
774212,8/20/2023,45,9,1
774213,8/20/2023,31,8,1
774214,8/20/2023,32,27,1
774215,8/20/2023,4,6,1
774216,8/20/2023,17,25,1
774217,8/20/2023,33,11,1
774218,8/20/2023,35,8,1
774219,8/20/2023,44,3,1
774220,8/20/2023,44,8,1
774221,8/20/2023,8,19,1
774222,8/20/2023,8,19,1
774223,8/20/2023,40,10,1
774224,8/20/2023,26,8,1
774225,8/20/2023,44,8,1
774226,8/20/2023,8,30,1
774227,8/20/2023,12,10,1
774228,8/20/2023,37,2,1
774229,8/20/2023,14,25,1
774230,8/20/2023,31,19,1
774231,8/20/2023,37,2,1
774232,8/20/2023,41,18,1
774233,8/20/2023,35,6,1
774234,8/20/2023,31,6,1
774235,8/20/2023,39,2,1
774236,8/20/2023,48,25,1
774237,8/20/2023,33,11,1
774238,8/20/2023,6,28,1
774239,8/20/2023,14,25,1
774240,8/20/2023,41,18,1
774241,8/20/2023,39,10,1
774242,8/20/2023,17,8,1
774243,8/20/2023,17,8,1
774244,8/20/2023,46,11,2
774245,8/20/2023,7,9,1
774246,8/20/2023,33,11,1
774247,8/20/2023,44,3,1
774248,8/20/2023,41,18,1
774249,8/20/2023,47,2,1
774250,8/20/2023,32,27,1
774251,8/20/2023,21,25,1
774252,8/20/2023,34,25,1
774253,8/20/2023,23,9,1
774254,8/20/2023,29,8,1
774255,8/20/2023,29,19,1
774256,8/20/2023,16,11,1
774257,8/20/2023,38,1,1
774258,8/20/2023,23,9,1
774259,8/20/2023,29,19,1
774260,8/20/2023,17,8,1
774261,8/20/2023,34,3,1
774262,8/20/2023,23,24,1
774263,8/20/2023,8,30,1
774264,8/20/2023,43,25,3
774265,8/20/2023,11,15,1
774266,8/20/2023,46,12,1
774267,8/20/2023,41,25,1
774268,8/20/2023,44,8,1
774269,8/20/2023,50,30,1
774270,8/20/2023,46,12,1
774271,8/20/2023,48,1,1
774272,8/20/2023,14,25,1
774273,8/20/2023,3,25,1
774274,8/20/2023,48,1,1
774275,8/20/2023,4,15,1
774276,8/20/2023,31,6,1
774277,8/20/2023,50,30,1
774278,8/20/2023,43,18,1
774279,8/20/2023,44,3,1
774280,8/20/2023,43,29,1
774281,8/20/2023,6,3,3
774282,8/20/2023,40,10,1
774283,8/20/2023,49,15,1
774284,8/20/2023,38,1,1
774285,8/20/2023,35,8,1
774286,8/20/2023,21,9,1
774287,8/20/2023,29,19,1
774288,8/20/2023,19,32,1
774289,8/20/2023,4,15,1
774290,8/20/2023,48,1,1
774291,8/20/2023,38,1,1
774292,8/20/2023,12,10,1
774293,8/20/2023,47,2,1
774294,8/20/2023,38,1,1
774295,8/20/2023,21,9,1
774296,8/20/2023,18,25,1
774297,8/20/2023,37,2,1
774298,8/20/2023,19,8,1
774299,8/20/2023,41,25,1
774300,8/20/2023,17,9,1
774301,8/20/2023,30,1,2
774302,8/20/2023,46,12,1
774303,8/20/2023,32,27,1
774304,8/20/2023,46,11,3
774305,8/20/2023,34,3,1
774306,8/20/2023,23,24,1
774307,8/20/2023,29,8,1
774308,8/20/2023,35,6,1
774309,8/20/2023,37,2,1
774310,8/20/2023,40,19,1
774311,8/20/2023,49,15,1
774312,8/20/2023,31,8,1
774313,8/20/2023,48,25,1
774314,8/20/2023,41,18,1
774315,8/20/2023,37,2,1
774316,8/20/2023,4,12,1
774317,8/20/2023,31,2,1
774318,8/20/2023,24,2,1
774319,8/20/2023,39,10,1
774320,8/20/2023,8,30,1
774321,8/20/2023,43,29,1
774322,8/20/2023,20,17,1
774323,8/20/2023,48,6,1
774324,8/20/2023,37,2,1
774325,8/20/2023,28,19,1
774326,8/20/2023,23,9,1
774327,8/20/2023,7,20,1
774328,8/20/2023,24,2,1
774329,8/20/2023,23,9,1
774330,8/20/2023,29,8,1
774331,8/20/2023,12,25,1
774332,8/20/2023,45,9,1
774333,8/20/2023,4,15,1
774334,8/20/2023,35,6,1
774335,8/20/2023,30,1,3
774336,8/20/2023,39,10,1
774337,8/20/2023,37,24,1
774338,8/20/2023,17,8,1
774339,8/20/2023,39,25,2
774340,8/20/2023,18,25,1
774341,8/20/2023,4,12,1
774342,8/20/2023,16,11,1
774343,8/20/2023,8,30,1
774344,8/20/2023,21,27,1
774345,8/20/2023,32,27,1
774346,8/20/2023,4,15,1
774347,8/20/2023,4,15,1
774348,8/20/2023,8,30,1
774349,8/20/2023,37,2,1
774350,8/20/2023,10,9,2
774351,8/20/2023,49,15,1
774352,8/20/2023,3,25,1
774353,8/20/2023,19,32,1
774354,8/20/2023,49,15,1
774355,8/20/2023,39,27,1
774356,8/20/2023,18,17,1
774357,8/20/2023,39,10,1
774358,8/20/2023,33,11,1
774359,8/20/2023,4,6,1
774360,8/20/2023,33,11,1
774361,8/20/2023,18,25,1
774362,8/20/2023,43,25,2
774363,8/20/2023,26,8,1
774364,8/20/2023,4,24,1
774365,8/20/2023,4,19,3
774366,8/20/2023,50,30,1
774367,8/20/2023,41,18,3
774368,8/20/2023,39,27,1
774369,8/20/2023,21,9,1
774370,8/20/2023,35,23,1
774371,8/20/2023,29,19,1
774372,8/20/2023,21,27,1
774373,8/20/2023,27,11,1
774374,8/20/2023,32,27,1
774375,8/20/2023,8,17,1
774376,8/20/2023,37,24,1
774377,8/20/2023,23,24,1
774378,8/20/2023,32,23,1
774379,8/20/2023,30,1,2
774380,8/20/2023,8,17,1
774381,8/20/2023,38,1,1
774382,8/20/2023,2,7,1
774383,8/20/2023,4,24,1
774384,8/20/2023,14,25,1
774385,8/20/2023,31,8,1
774386,8/20/2023,33,11,1
774387,8/20/2023,31,6,1
774388,8/20/2023,14,29,1
774389,8/20/2023,21,27,1
774390,8/20/2023,41,25,1
774391,8/20/2023,22,25,1
774392,8/20/2023,46,12,1
774393,8/20/2023,46,12,1
774394,8/20/2023,18,17,1
774395,8/20/2023,38,1,1
774396,8/20/2023,31,1,1
774397,8/20/2023,46,6,3
774398,8/20/2023,44,3,1
774399,8/20/2023,4,15,1
774400,8/20/2023,21,27,1
774401,8/20/2023,29,8,1
774402,8/20/2023,8,17,1
774403,8/20/2023,6,28,1
774404,8/20/2023,18,17,1
774405,8/20/2023,8,17,1
774406,8/20/2023,50,30,1
774407,8/20/2023,12,25,1
774408,8/20/2023,47,2,1
774409,8/20/2023,41,25,1
774410,8/20/2023,47,2,1
774411,8/20/2023,15,7,1
774412,8/20/2023,40,19,1
774413,8/20/2023,14,25,1
774414,8/20/2023,47,2,1
774415,8/20/2023,18,25,1
774416,8/20/2023,31,2,1
774417,8/20/2023,31,1,1
774418,8/20/2023,4,12,1
774419,8/20/2023,48,6,1
774420,8/20/2023,32,27,1
774421,8/20/2023,33,11,1
774422,8/20/2023,17,9,1
774423,8/20/2023,17,8,1
774424,8/20/2023,21,9,1
774425,8/20/2023,17,8,1
774426,8/20/2023,37,2,1
774427,8/20/2023,31,8,1
774428,8/20/2023,38,1,1
774429,8/20/2023,2,34,1
774430,8/20/2023,50,30,1
774431,8/20/2023,12,10,1
774432,8/20/2023,4,24,1
774433,8/20/2023,38,2,2
774434,8/20/2023,19,8,1
774435,8/20/2023,11,15,1
774436,8/20/2023,31,6,1
774437,8/20/2023,33,11,1
774438,8/20/2023,43,25,3
774439,8/20/2023,24,2,1
774440,8/20/2023,43,29,1
774441,8/20/2023,33,11,1
774442,8/20/2023,16,11,1
774443,8/20/2023,8,30,1
774444,8/20/2023,21,27,1
774445,8/20/2023,21,27,1
774446,8/20/2023,35,25,1
774447,8/20/2023,23,9,1
774448,8/20/2023,44,3,1
774449,8/20/2023,23,9,1
774450,8/21/2023,34,31,3
774451,8/21/2023,41,10,1
774452,8/21/2023,24,8,1
774453,8/21/2023,13,19,1
774454,8/21/2023,15,8,1
774455,8/21/2023,9,6,1
774456,8/21/2023,28,28,3
774457,8/21/2023,4,18,1
774458,8/21/2023,9,7,1
774459,8/21/2023,34,15,1
774460,8/21/2023,48,22,1
774461,8/21/2023,21,6,1
774462,8/21/2023,30,6,1
774463,8/21/2023,19,2,1
774464,8/21/2023,24,24,1
774465,8/21/2023,3,19,2
774466,8/21/2023,31,23,1
774467,8/21/2023,30,8,2
774468,8/21/2023,7,1,1
774469,8/21/2023,12,9,1
774470,8/21/2023,7,21,1
774471,8/21/2023,22,13,1
774472,8/21/2023,7,1,1
774473,8/21/2023,1,6,2
774474,8/21/2023,15,8,1
774475,8/21/2023,45,25,3
774476,8/21/2023,20,17,1
774477,8/21/2023,31,27,1
774478,8/21/2023,39,25,2
774479,8/21/2023,31,23,1
774480,8/21/2023,31,25,2
774481,8/21/2023,30,8,3
774482,8/21/2023,41,30,1
774483,8/21/2023,31,3,2
774484,8/21/2023,30,19,1
774485,8/21/2023,14,3,1
774486,8/21/2023,6,25,3
774487,8/21/2023,15,8,1
774488,8/21/2023,31,3,2
774489,8/21/2023,48,22,1
774490,8/21/2023,4,6,3
774491,8/21/2023,39,18,1
774492,8/21/2023,12,15,1
774493,8/21/2023,1,25,1
774494,8/21/2023,31,31,1
774495,8/21/2023,2,11,1
774496,8/21/2023,24,8,1
774497,8/21/2023,36,8,1
774498,8/21/2023,41,10,1
774499,8/21/2023,33,10,1
774500,8/21/2023,22,19,1
774501,8/21/2023,40,15,1
774502,8/21/2023,3,25,4
774503,8/21/2023,14,25,2
774504,8/21/2023,48,6,1
774505,8/21/2023,19,8,1
774506,8/21/2023,10,6,1
774507,8/21/2023,22,13,1
774508,8/21/2023,15,30,1
774509,8/21/2023,33,25,3
774510,8/21/2023,12,15,1
774511,8/21/2023,46,25,1
774512,8/21/2023,10,6,1
774513,8/21/2023,8,31,2
774514,8/21/2023,1,6,3
774515,8/21/2023,9,6,1
774516,8/21/2023,31,6,1
774517,8/21/2023,34,31,2
774518,8/21/2023,19,2,1
774519,8/21/2023,33,10,1
774520,8/21/2023,31,7,1
774521,8/21/2023,12,15,1
774522,8/21/2023,33,25,2
774523,8/21/2023,19,2,1
774524,8/21/2023,3,30,1
774525,8/21/2023,24,8,1
774526,8/21/2023,22,6,1
774527,8/21/2023,30,8,3
774528,8/21/2023,4,6,3
774529,8/21/2023,39,18,1
774530,8/21/2023,33,10,1
774531,8/21/2023,39,25,2
774532,8/21/2023,12,9,1
774533,8/21/2023,25,16,1
774534,8/21/2023,22,19,1
774535,8/21/2023,24,28,3
774536,8/21/2023,12,9,1
774537,8/21/2023,21,33,1
774538,8/21/2023,19,8,1
774539,8/21/2023,15,27,1
774540,8/21/2023,47,1,1
774541,8/21/2023,40,31,1
774542,8/21/2023,28,6,1
774543,8/21/2023,1,8,1
774544,8/21/2023,30,6,1
774545,8/21/2023,48,22,1
774546,8/21/2023,22,19,1
774547,8/21/2023,41,10,1
774548,8/21/2023,33,25,3
774549,8/21/2023,41,30,1
774550,8/21/2023,33,10,1
774551,8/21/2023,30,19,1
774552,8/21/2023,31,23,1
774553,8/21/2023,1,8,1
774554,8/21/2023,12,15,1
774555,8/21/2023,41,10,1
774556,8/21/2023,20,28,1
774557,8/21/2023,4,2,1
774558,8/21/2023,24,24,1
774559,8/21/2023,24,24,1
774560,8/21/2023,14,3,1
774561,8/21/2023,50,25,2
774562,8/21/2023,25,16,1
774563,8/21/2023,8,31,2
774564,8/21/2023,24,24,1
774565,8/21/2023,34,15,1
774566,8/21/2023,15,8,1
774567,8/21/2023,43,2,1
774568,8/21/2023,47,28,1
774569,8/21/2023,24,28,2
774570,8/21/2023,8,31,2
774571,8/21/2023,19,25,1
774572,8/21/2023,22,13,1
774573,8/21/2023,22,3,1
774574,8/21/2023,1,13,1
774575,8/21/2023,9,6,1
774576,8/21/2023,21,6,1
774577,8/21/2023,6,3,1
774578,8/21/2023,14,3,1
774579,8/21/2023,44,18,1
774580,8/21/2023,14,7,1
774581,8/21/2023,7,1,1
774582,8/21/2023,6,3,1
774583,8/21/2023,3,25,3
774584,8/21/2023,3,30,1
774585,8/21/2023,13,19,1
774586,8/21/2023,31,25,3
774587,8/21/2023,21,6,1
774588,8/21/2023,48,6,1
774589,8/21/2023,39,25,3
774590,8/21/2023,34,15,1
774591,8/21/2023,33,10,1
774592,8/21/2023,12,15,1
774593,8/21/2023,39,25,2
774594,8/21/2023,1,8,1
774595,8/21/2023,33,25,2
774596,8/21/2023,19,7,1
774597,8/21/2023,14,25,3
774598,8/21/2023,31,27,1
774599,8/21/2023,29,8,1
774600,8/21/2023,29,8,1
774601,8/21/2023,6,3,1
774602,8/21/2023,20,9,1
774603,8/21/2023,4,18,1
774604,8/21/2023,30,8,2
774605,8/21/2023,12,15,1
774606,8/21/2023,2,11,1
774607,8/21/2023,44,24,1
774608,8/21/2023,9,6,1
774609,8/21/2023,24,28,3
774610,8/21/2023,41,10,1
